date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/2/2026,Wednesday,CAN,arrival,20:15,KY8281,Kunming Airlines,Duration: 2h 15m,18:00 - 20:15,"667 miles, 1073 km",Boeing 737-800 Passenger,160,ZH 5581 /CA 5721 /TV 8017,,Meal (none specific),260218_KY8281_18002015,text,True,2026-02-15T08:59:53.094800
18/2/2026,Wednesday,CAN,arrival,20:15,MU9199,China Eastern,Duration: 2h 45m,17:30 - 20:15,"734 miles, 1181 km",Airbus A330-200,234,,,Meal (none specific),260218_MU9199_17302015,text,True,2026-02-15T08:59:53.338453
18/2/2026,Wednesday,CAN,arrival,20:20,3U8737,Sichuan Airlines,Duration: 2h 20m,18:00 - 20:20,"763 miles, 1228 km",Airbus A320,165,CZ 9131 /EU 7335 /HO 5852 /MF 5555 /MU 3469,,Meal (none specific),260218_3U8737_18002020,text,True,2026-02-15T08:59:53.563026
18/2/2026,Wednesday,CAN,arrival,20:20,AK116,AirAsia,Duration: 4h 10m,16:10 - 20:20,"1632 miles, 2626 km",Airbus A321neo,236,,,Meal (none specific),260218_AK116_16102020,text,True,2026-02-15T08:59:53.805695
18/2/2026,Wednesday,CAN,arrival,20:20,AQ1034,9 Air,Duration: 2h 30m,17:50 - 20:20,"673 miles, 1083 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1034_17502020,text,True,2026-02-15T08:59:54.017464
18/2/2026,Wednesday,CAN,arrival,20:20,CZ3424,China Southern,Duration: 2h 25m,17:55 - 20:20,"852 miles, 1371 km",Airbus A320,158,,,Meal (none specific),260218_CZ3424_17552020,text,True,2026-02-15T08:59:54.278021
18/2/2026,Wednesday,CAN,arrival,20:20,CZ3700,China Southern,Duration: 2h 25m,17:55 - 20:20,"673 miles, 1083 km",Airbus A320,158,,,Meal (none specific),260218_CZ3700_17552020,text,True,2026-02-15T08:59:54.520543
18/2/2026,Wednesday,CAN,arrival,20:30,9C8931,Spring Airlines,Duration: 2h 25m,18:05 - 20:30,"734 miles, 1181 km",Airbus A320,180,,,Meal (none specific),260218_9C8931_18052030,text,True,2026-02-15T09:00:03.599146
18/2/2026,Wednesday,CAN,arrival,20:30,CZ398,China Southern,Duration: 2h 35m,17:55 - 20:30,"798 miles, 1284 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ398_17552030,text,True,2026-02-15T09:00:03.877867
18/2/2026,Wednesday,CAN,arrival,20:30,CZ3706,China Southern,Duration: 2h 0m,18:30 - 20:30,"516 miles, 830 km",Airbus A320,158,,,Meal (none specific),260218_CZ3706_18302030,text,True,2026-02-15T09:00:04.168788
18/2/2026,Wednesday,CAN,arrival,20:30,MF8355,XiamenAir,Duration: 3h 15m,17:15 - 20:30,"1119 miles, 1800 km",Boeing 737-800 Passenger,172,3U 2467 /CZ 4266 /G5 9297 /GJ 3889 /HO 7132 /NS 8355,,Meal (none specific),260218_MF8355_17152030,text,True,2026-02-15T09:00:04.442849
18/2/2026,Wednesday,CAN,arrival,20:35,CZ5486,China Southern,Duration: 2h 30m,18:05 - 20:35,"792 miles, 1274 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ5486_18052035,text,True,2026-02-15T09:00:04.684707
18/2/2026,Wednesday,CAN,arrival,20:45,CZ3450,China Southern,Duration: 2h 5m,18:40 - 20:45,"667 miles, 1073 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3450_18402045,text,True,2026-02-15T09:00:04.938560
18/2/2026,Wednesday,CAN,arrival,20:50,CZ3122,China Southern,Duration: 3h 20m,17:30 - 20:50,"1134 miles, 1825 km",Airbus A320,158,SV 6007,,Meal (none specific),260218_CZ3122_17302050,text,True,2026-02-15T09:00:05.187085
18/2/2026,Wednesday,CAN,arrival,20:50,HU7314,Hainan Airlines,Duration: 2h 25m,18:25 - 20:50,"673 miles, 1083 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7314_18252050,text,True,2026-02-15T09:00:09.972466
18/2/2026,Wednesday,CAN,arrival,20:50,MU6552,China Eastern,Duration: 2h 20m,18:30 - 20:50,"638 miles, 1027 km",Boeing 737-200 Mixed Configuration,75,MF 7588,,Meal (none specific),260218_MU6552_18302050,text,True,2026-02-15T09:00:10.302002
18/2/2026,Wednesday,CAN,arrival,20:50,ZH9988,Shenzhen Airlines,Duration: 2h 10m,18:40 - 20:50,"638 miles, 1027 km",Boeing 737-800 Passenger,164,CA 7908 /SC 9672,,Meal (none specific),260218_ZH9988_18402050,text,True,2026-02-15T09:00:10.586927
18/2/2026,Wednesday,CAN,arrival,20:55,CA4309,Air China,Duration: 2h 25m,18:30 - 20:55,"728 miles, 1171 km",Airbus A321,180,ZH 4779,,Meal (none specific),260218_CA4309_18302055,text,True,2026-02-15T09:00:10.961385
18/2/2026,Wednesday,CAN,arrival,20:55,CZ5176,China Southern,Duration: 4h 40m,16:15 - 20:55,"1596 miles, 2568 km",Airbus A330-300,283,,,Meal (none specific),260218_CZ5176_16152055,text,True,2026-02-15T09:00:11.265782
18/2/2026,Wednesday,CAN,arrival,20:55,CZ3298,China Southern,Duration: 2h 40m,18:15 - 20:55,"713 miles, 1147 km",Airbus A321,188,,,Meal (none specific),260218_CZ3298_18152055,text,True,2026-02-15T09:00:20.447354
18/2/2026,Wednesday,CAN,arrival,21:00,CX940,Cathay Pacific,Duration: 1h 5m,19:55 - 21:00,"84 miles, 135 km",Airbus A330-300,286,,,Meal (none specific),260218_CX940_19552100,text,True,2026-02-15T09:00:21.007773
18/2/2026,Wednesday,CAN,arrival,21:00,CZ3914,China Southern,Duration: 4h 55m,16:05 - 21:00,"1725 miles, 2776 km",Boeing 787-9,288,,,Meal (none specific),260218_CZ3914_16052100,text,True,2026-02-15T09:00:21.373311
18/2/2026,Wednesday,CAN,arrival,21:00,CZ6749,China Southern,Duration: 1h 45m,19:15 - 21:00,"434 miles, 698 km",Airbus A321,188,,,Meal (none specific),260218_CZ6749_19152100,text,True,2026-02-15T09:00:21.637422
18/2/2026,Wednesday,CAN,arrival,21:05,CA9674,Air China,Duration: 5h 35m,15:30 - 21:05,"2048 miles, 3295 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_CA9674_15302105,text,True,2026-02-15T09:00:21.930601
18/2/2026,Wednesday,CAN,arrival,21:05,CA8305,Air China,Duration: 2h 15m,18:50 - 21:05,"567 miles, 912 km",Airbus A321,180,ZH 4105,,Meal (none specific),260218_CA8305_18502105,text,True,2026-02-15T09:00:22.212473
18/2/2026,Wednesday,CAN,arrival,21:05,CZ6307,China Southern,Duration: 4h 35m,16:30 - 21:05,"1398 miles, 2249 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ6307_16302105,text,True,2026-02-15T09:00:22.526193
18/2/2026,Wednesday,CAN,arrival,21:05,MU9741,China Eastern,Duration: 2h 20m,18:45 - 21:05,"835 miles, 1344 km",Boeing 737 Passenger,168,3U 5477,,Meal (none specific),260218_MU9741_18452105,text,True,2026-02-15T09:00:22.797396
18/2/2026,Wednesday,CAN,arrival,21:05,MU6185,China Eastern,Duration: 2h 20m,18:45 - 21:05,"728 miles, 1171 km",Airbus A320,158,KN 6719 /3U 5411 /MF 7465,,Meal (none specific),260218_MU6185_18452105,text,True,2026-02-15T09:00:23.063638
18/2/2026,Wednesday,CAN,arrival,21:05,ZH9654,Shenzhen Airlines,Duration: 2h 30m,18:35 - 21:05,"713 miles, 1147 km",Airbus A320,162,CA 3668 /SC 9492,,Meal (none specific),260218_ZH9654_18352105,text,True,2026-02-15T09:00:23.313374
18/2/2026,Wednesday,CAN,arrival,21:10,CZ3640,China Southern,Duration: 2h 50m,18:20 - 21:10,"765 miles, 1231 km",Airbus A320,158,,,Meal (none specific),260218_CZ3640_18202110,text,True,2026-02-15T09:00:23.569761
18/2/2026,Wednesday,CAN,arrival,21:10,CZ3831,China Southern,Duration: 2h 45m,18:25 - 21:10,"751 miles, 1208 km",Airbus A321,188,AA 9083,,Meal (none specific),260218_CZ3831_18252110,text,True,2026-02-15T09:00:23.811740
18/2/2026,Wednesday,CAN,arrival,21:10,MU6387,China Eastern,Duration: 3h 10m,18:00 - 21:10,"998 miles, 1606 km",Boeing 737-500 (winglets) Passenger,168,MF 7549,,Meal (none specific),260218_MU6387_18002110,text,True,2026-02-15T09:00:28.714712
18/2/2026,Wednesday,CAN,arrival,21:10,ZH9978,Shenzhen Airlines,Duration: 3h 0m,18:10 - 21:10,"964 miles, 1551 km",Boeing 737-800 Passenger,164,CA 7906 /SC 9666,,Meal (none specific),260218_ZH9978_18102110,text,True,2026-02-15T09:00:28.980612
18/2/2026,Wednesday,CAN,arrival,21:15,CA4389,Air China,Duration: 2h 5m,19:10 - 21:15,"599 miles, 964 km",Airbus A321,180,ZH 4483,,Meal (none specific),260218_CA4389_19102115,text,True,2026-02-15T09:00:29.393214
18/2/2026,Wednesday,CAN,arrival,21:15,CZ8012,China Southern,Duration: 4h 20m,16:55 - 21:15,"1632 miles, 2626 km",Boeing 737MAX 8 Passenger,175,MH 4610,,Meal (none specific),260218_CZ8012_16552115,text,True,2026-02-15T09:00:29.652042
18/2/2026,Wednesday,CAN,arrival,21:15,CZ6394,China Southern,Duration: 1h 40m,19:35 - 21:15,"464 miles, 747 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6394_19352115,text,True,2026-02-15T09:00:29.895829
18/2/2026,Wednesday,CAN,arrival,21:20,MU5327,China Eastern,Duration: 2h 50m,18:30 - 21:20,"734 miles, 1181 km",Airbus A330-200,234,HO 5330 /MF 3697,,Meal (none specific),260218_MU5327_18302120,text,True,2026-02-15T09:00:30.146318
18/2/2026,Wednesday,CAN,arrival,21:20,OQ2112,Chongqing Airlines,Duration: 2h 40m,18:40 - 21:20,"852 miles, 1371 km",Airbus A320,175,,,Meal (none specific),260218_OQ2112_18402120,text,True,2026-02-15T09:00:30.381255
18/2/2026,Wednesday,CAN,arrival,21:25,CA1309,Air China,Duration: 3h 25m,18:00 - 21:25,"1175 miles, 1891 km",Airbus A330-300,302,AC 6604 /UA 7511 /ZH 1309,,Meal (none specific),260218_CA1309_18002125,text,True,2026-02-15T09:00:30.640267
18/2/2026,Wednesday,CAN,arrival,21:25,CA2805,Air China,Duration: 3h 25m,18:00 - 21:25,"1119 miles, 1800 km",Boeing 737-800 Passenger,167,ZH 4179,,Meal (none specific),260218_CA2805_18002125,text,True,2026-02-15T09:00:30.877766
18/2/2026,Wednesday,CAN,arrival,21:25,CZ6787,China Southern,Duration: 1h 25m,20:00 - 21:25,"302 miles, 486 km",Airbus A321,188,,,Meal (none specific),260218_CZ6787_20002125,text,True,2026-02-15T09:00:31.196233
18/2/2026,Wednesday,CAN,arrival,21:25,CZ3372,China Southern,Duration: 2h 25m,19:00 - 21:25,"679 miles, 1093 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3372_19002125,text,True,2026-02-15T09:00:31.431365
18/2/2026,Wednesday,CAN,arrival,21:30,CZ6447,China Southern,Duration: 4h 0m,17:30 - 21:30,"1186 miles, 1908 km",Airbus A320,158,,,Meal (none specific),260218_CZ6447_17302130,text,True,2026-02-15T09:00:31.703034
18/2/2026,Wednesday,CAN,arrival,21:30,CZ3234,China Southern,Duration: 2h 50m,18:40 - 21:30,"846 miles, 1361 km",Airbus A320,158,,,Meal (none specific),260218_CZ3234_18402130,text,True,2026-02-15T09:00:31.923836
18/2/2026,Wednesday,CAN,arrival,21:30,GJ8995,Loong Air,Duration: 2h 25m,19:05 - 21:30,"648 miles, 1043 km",Airbus A320,172,MU 3144 /TV 2533 /G5 6423 /EU 7733 /MF 5932 /3U 4869 /CZ 9955,,Meal (none specific),260218_GJ8995_19052130,text,True,2026-02-15T09:00:32.168637
18/2/2026,Wednesday,CAN,arrival,21:30,HU7442,Hainan Airlines,Duration: 2h 0m,19:30 - 21:30,"603 miles, 970 km",Airbus A320neo,169,,,Meal (none specific),260218_HU7442_19302130,text,True,2026-02-15T09:00:32.416150
18/2/2026,Wednesday,CAN,arrival,21:30,MU9767,China Eastern,Duration: 2h 40m,18:50 - 21:30,"673 miles, 1083 km",Airbus A320neo,158,MF 2347,,Meal (none specific),260218_MU9767_18502130,text,True,2026-02-15T09:00:32.659645
18/2/2026,Wednesday,CAN,arrival,21:30,ZH9982,Shenzhen Airlines,Duration: 2h 20m,19:10 - 21:30,"648 miles, 1043 km",Boeing 737-800 Passenger,164,CA 3606 /HO 5199 /SC 9668,,Meal (none specific),260218_ZH9982_19102130,text,True,2026-02-15T09:00:32.891099
18/2/2026,Wednesday,CAN,arrival,21:35,CZ3959,China Southern,Duration: 2h 35m,19:00 - 21:35,"792 miles, 1274 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3959_19002135,text,True,2026-02-15T09:00:33.152426
18/2/2026,Wednesday,CAN,arrival,21:35,CZ8348,China Southern,Duration: 4h 20m,17:15 - 21:35,"1632 miles, 2626 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ8348_17152135,text,True,2026-02-15T09:00:33.404134
18/2/2026,Wednesday,CAN,arrival,21:35,ZH9536,Shenzhen Airlines,Duration: 2h 45m,18:50 - 21:35,"751 miles, 1208 km",Airbus A320,162,CA 3726 /HO 5197 /SC 9456,,Meal (none specific),260218_ZH9536_18502135,text,True,2026-02-15T09:00:38.207300
18/2/2026,Wednesday,CAN,arrival,21:40,CZ3572,China Southern,Duration: 2h 35m,19:05 - 21:40,"734 miles, 1181 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3572_19052140,text,True,2026-02-15T09:00:38.502142
18/2/2026,Wednesday,CAN,arrival,21:40,HU7847,Hainan Airlines,Duration: 2h 50m,18:50 - 21:40,"815 miles, 1311 km",Airbus A320neo,169,9H 7847,,Meal (none specific),260218_HU7847_18502140,text,True,2026-02-15T09:00:38.762358
18/2/2026,Wednesday,CAN,arrival,21:45,3U3052,Sichuan Airlines,Duration: 1h 55m,19:50 - 21:45,"625 miles, 1006 km",Airbus A321,194,G5 8612 /MF 5006,,Meal (none specific),260218_3U3052_19502145,text,True,2026-02-15T09:00:39.029030
18/2/2026,Wednesday,CAN,arrival,21:45,CZ6881,China Southern,Duration: 5h 0m,16:45 - 21:45,"2048 miles, 3295 km",Boeing 777-300ER,361,,,Meal (none specific),260218_CZ6881_16452145,text,True,2026-02-15T09:00:43.780118
18/2/2026,Wednesday,CAN,arrival,21:45,EK362,Emirates,Duration: 6h 55m,10:50 - 21:45,"3641 miles, 5858 km",Airbus A380-800 Passenger,510,CZ 7870,,Meal (none specific),260218_EK362_10502145,text,True,2026-02-15T09:00:44.120224
18/2/2026,Wednesday,CAN,arrival,21:50,3U6709,Sichuan Airlines,Duration: 2h 5m,19:45 - 21:50,"728 miles, 1171 km",Airbus A320,165,CZ 4845 /EU 7139 /G5 8843 /GJ 3075 /MF 5265 /MU 3275,,Meal (none specific),260218_3U6709_19452150,text,True,2026-02-15T09:00:44.453157
18/2/2026,Wednesday,CAN,arrival,21:50,CZ3696,China Southern,Duration: 2h 55m,18:55 - 21:50,"998 miles, 1606 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3696_18552150,text,True,2026-02-15T09:00:49.313723
18/2/2026,Wednesday,CAN,arrival,21:50,CZ3528,China Southern,Duration: 2h 15m,19:35 - 21:50,"567 miles, 912 km",Airbus A320,158,,,Meal (none specific),260218_CZ3528_19352150,text,True,2026-02-15T09:00:49.575460
18/2/2026,Wednesday,CAN,arrival,21:55,AQ1012,9 Air,Duration: 2h 30m,19:25 - 21:55,"751 miles, 1208 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1012_19252155,text,True,2026-02-15T09:00:49.828905
18/2/2026,Wednesday,CAN,arrival,21:55,CZ8024,China Southern,Duration: 2h 50m,18:05 - 21:55,"1066 miles, 1715 km",Airbus A320neo,166,3U 7074,,Meal (none specific),260218_CZ8024_18052155,text,True,2026-02-15T09:00:50.135804
18/2/2026,Wednesday,CAN,arrival,21:55,CZ3848,China Southern,Duration: 2h 20m,19:35 - 21:55,"648 miles, 1043 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3848_19352155,text,True,2026-02-15T09:00:50.380643
18/2/2026,Wednesday,CAN,arrival,21:55,CZ3040,China Southern,Duration: 4h 5m,17:50 - 21:55,"1654 miles, 2661 km",Airbus A321,188,3U 7068,,Meal (none specific),260218_CZ3040_17502155,text,True,2026-02-15T09:00:50.635108
18/2/2026,Wednesday,CAN,arrival,21:55,MU2311,China Eastern,Duration: 2h 45m,19:10 - 21:55,"815 miles, 1311 km",Airbus A321,177,MF 3138,,Meal (none specific),260218_MU2311_19102155,text,True,2026-02-15T09:00:50.880510
18/2/2026,Wednesday,CAN,arrival,22:00,MU5315,China Eastern,Duration: 2h 40m,19:20 - 22:00,"734 miles, 1181 km",Airbus A321,177,HO 5372 /MF 3685,,Meal (none specific),260218_MU5315_19202200,text,True,2026-02-15T09:00:55.677301
18/2/2026,Wednesday,CAN,arrival,22:00,PN6379,West Air (China),Duration: 2h 25m,19:35 - 22:00,"792 miles, 1274 km",Airbus A320,180,,,Meal (none specific),260218_PN6379_19352200,text,True,2026-02-15T09:00:55.944036
18/2/2026,Wednesday,CAN,arrival,22:00,PN6507,West Air (China),Duration: 2h 25m,19:35 - 22:00,"852 miles, 1371 km",Airbus A320,180,,,Meal (none specific),260218_PN6507_19352200,text,True,2026-02-15T09:00:56.235237
18/2/2026,Wednesday,CAN,arrival,22:00,ZH9830,Shenzhen Airlines,Duration: 2h 40m,19:20 - 22:00,"713 miles, 1147 km",Boeing 737-800 Passenger,164,CA 3382 /HO 5245 /SC 9570,,Meal (none specific),260218_ZH9830_19202200,text,True,2026-02-15T09:00:56.504120
18/2/2026,Wednesday,CAN,arrival,22:05,CZ6064,China Southern,Duration: 3h 40m,17:25 - 22:05,"1457 miles, 2344 km",Airbus A320neo,166,3U 7046,,Meal (none specific),260218_CZ6064_17252205,text,True,2026-02-15T09:00:56.750120
18/2/2026,Wednesday,CAN,arrival,22:05,CZ8092,China Southern,Duration: 9h 50m,15:15 - 22:05,"4704 miles, 7569 km",Boeing 787-9,288,3U 7134,,Meal (none specific),260218_CZ8092_15152205,text,True,2026-02-15T09:00:56.999952
18/2/2026,Wednesday,CAN,arrival,22:05,MU5231,China Eastern,Duration: 1h 45m,20:20 - 22:05,"401 miles, 645 km",Airbus A320,158,MF 3623 /KQ 5293,,Meal (none specific),260218_MU5231_20202205,text,True,2026-02-15T09:00:57.216961
18/2/2026,Wednesday,CAN,arrival,22:05,ZH9990,Shenzhen Airlines,Duration: 2h 15m,19:50 - 22:05,"638 miles, 1027 km",Airbus A320,162,CA 3718 /SC 9674,,Meal (none specific),260218_ZH9990_19502205,text,True,2026-02-15T09:00:57.465428
18/2/2026,Wednesday,CAN,arrival,22:05,ZH9694,Shenzhen Airlines,Duration: 2h 35m,19:30 - 22:05,"748 miles, 1204 km",Airbus A320,162,CA 3672 /SC 9502,,Meal (none specific),260218_ZH9694_19302205,text,True,2026-02-15T09:00:57.719943
18/2/2026,Wednesday,CAN,arrival,22:10,CZ6737,China Southern,Duration: 1h 45m,20:25 - 22:10,"434 miles, 698 km",Airbus A321,188,,,Meal (none specific),260218_CZ6737_20252210,text,True,2026-02-15T09:01:02.467480
18/2/2026,Wednesday,CAN,arrival,22:10,ZH9674,Shenzhen Airlines,Duration: 4h 55m,17:15 - 22:10,"1725 miles, 2776 km",Airbus A320,162,CA 7958 /SC 9498,,Meal (none specific),260218_ZH9674_17152210,text,True,2026-02-15T09:01:02.719953
18/2/2026,Wednesday,CAN,arrival,22:15,3U8749,Sichuan Airlines,Duration: 2h 5m,20:10 - 22:15,"603 miles, 970 km",Airbus A321,194,CZ 9139 /EU 7343 /HO 5860 /MF 5563 /MU 3477,,Meal (none specific),260218_3U8749_20102215,text,True,2026-02-15T09:01:03.035283
18/2/2026,Wednesday,CAN,arrival,22:15,CZ3418,China Southern,Duration: 2h 45m,19:30 - 22:15,"763 miles, 1228 km",Airbus A320,158,EK 7443,,Meal (none specific),260218_CZ3418_19302215,text,True,2026-02-15T09:01:03.325134
18/2/2026,Wednesday,CAN,arrival,22:15,CZ3314,China Southern,Duration: 1h 50m,20:25 - 22:15,"534 miles, 859 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3314_20252215,text,True,2026-02-15T09:01:03.586483
18/2/2026,Wednesday,CAN,arrival,22:15,HU7352,Hainan Airlines,Duration: 2h 15m,20:00 - 22:15,"728 miles, 1171 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7352_20002215,text,True,2026-02-15T09:01:03.817636
18/2/2026,Wednesday,CAN,arrival,22:15,OQ2026,Chongqing Airlines,Duration: 2h 30m,19:45 - 22:15,"939 miles, 1511 km",Airbus A320,175,,,Meal (none specific),260218_OQ2026_19452215,text,True,2026-02-15T09:01:04.077328
18/2/2026,Wednesday,CAN,arrival,22:15,ZH9656,Shenzhen Airlines,Duration: 4h 30m,17:45 - 22:15,"1398 miles, 2249 km",Airbus A320,162,CA 3806 /SC 9494,,Meal (none specific),260218_ZH9656_17452215,text,True,2026-02-15T09:01:04.316746
18/2/2026,Wednesday,CAN,arrival,22:20,CZ3574,China Southern,Duration: 3h 35m,18:45 - 22:20,"990 miles, 1593 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3574_18452220,text,True,2026-02-15T09:01:04.562166
18/2/2026,Wednesday,CAN,arrival,22:20,CZ3712,China Southern,Duration: 3h 10m,19:10 - 22:20,"964 miles, 1551 km",Airbus A320,158,,,Meal (none specific),260218_CZ3712_19102220,text,True,2026-02-15T09:01:04.808732
18/2/2026,Wednesday,CAN,arrival,22:20,CZ3144,China Southern,Duration: 3h 30m,18:50 - 22:20,"1119 miles, 1800 km",Airbus A321,188,,,Meal (none specific),260218_CZ3144_18502220,text,True,2026-02-15T09:01:05.052192
18/2/2026,Wednesday,CAN,arrival,22:20,HU7234,Hainan Airlines,Duration: 2h 20m,20:00 - 22:20,"679 miles, 1093 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7234_20002220,text,True,2026-02-15T09:01:05.287451
18/2/2026,Wednesday,CAN,arrival,22:25,CA4328,Air China,Duration: 2h 25m,20:00 - 22:25,"763 miles, 1228 km",Airbus A321,180,ZH 4424,,Meal (none specific),260218_CA4328_20002225,text,True,2026-02-15T09:01:05.531923
18/2/2026,Wednesday,CAN,arrival,22:25,CA1830,Air China,Duration: 2h 30m,19:55 - 22:25,"734 miles, 1181 km",Airbus A330-300,302,SC 5449 /ZH 1830,,Meal (none specific),260218_CA1830_19552225,text,True,2026-02-15T09:01:05.761271
18/2/2026,Wednesday,CAN,arrival,22:25,CZ3034,China Southern,Duration: 2h 35m,18:50 - 22:25,"982 miles, 1580 km",Airbus A320neo,166,3U 7044,,Meal (none specific),260218_CZ3034_18502225,text,True,2026-02-15T09:01:06.008598
18/2/2026,Wednesday,CAN,arrival,22:25,CZ6050,China Southern,Duration: 2h 40m,18:45 - 22:25,"836 miles, 1345 km",Boeing 737-800 Passenger,172,3U 7092 /VN 3510,,Meal (none specific),260218_CZ6050_18452225,text,True,2026-02-15T09:01:06.234929
18/2/2026,Wednesday,CAN,arrival,22:25,CZ3500,China Southern,Duration: 2h 10m,20:15 - 22:25,"667 miles, 1073 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3500_20152225,text,True,2026-02-15T09:01:06.480281
18/2/2026,Wednesday,CAN,arrival,22:30,CZ8336,China Southern,Duration: 3h 25m,19:05 - 22:30,"1226 miles, 1973 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ8336_19052230,text,True,2026-02-15T09:01:06.724044
18/2/2026,Wednesday,CAN,arrival,22:30,CZ3868,China Southern,Duration: 2h 20m,20:10 - 22:30,"535 miles, 861 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3868_20102230,text,True,2026-02-15T09:01:06.969183
18/2/2026,Wednesday,CAN,arrival,22:35,CZ6632,China Southern,Duration: 2h 35m,20:00 - 22:35,"792 miles, 1274 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6632_20002235,text,True,2026-02-15T09:01:11.821274
18/2/2026,Wednesday,CAN,arrival,22:35,CZ3308,China Southern,Duration: 3h 30m,19:05 - 22:35,"1216 miles, 1957 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3308_19052235,text,True,2026-02-15T09:01:12.129234
18/2/2026,Wednesday,CAN,arrival,22:35,PN6205,West Air (China),Duration: 2h 5m,20:30 - 22:35,"603 miles, 970 km",Airbus A320,180,,,Meal (none specific),260218_PN6205_20302235,text,True,2026-02-15T09:01:17.022590
18/2/2026,Wednesday,CAN,arrival,22:40,CA1379,Air China,Duration: 3h 25m,19:15 - 22:40,"1175 miles, 1891 km",Boeing 777-300,333,UA 7512 /ZH 1379,,Meal (none specific),260218_CA1379_19152240,text,True,2026-02-15T09:01:17.289734
18/2/2026,Wednesday,CAN,arrival,22:40,CZ8302,China Southern,Duration: 4h 20m,18:20 - 22:40,"1632 miles, 2626 km",Boeing 737MAX 8 Passenger,175,MH 4484,,Meal (none specific),260218_CZ8302_18202240,text,True,2026-02-15T09:01:22.234571
18/2/2026,Wednesday,CAN,arrival,22:40,CZ3504,China Southern,Duration: 2h 35m,20:05 - 22:40,"734 miles, 1181 km",Airbus A320,158,,,Meal (none specific),260218_CZ3504_20052240,text,True,2026-02-15T09:01:22.586070
18/2/2026,Wednesday,CAN,arrival,22:45,CA8394,Air China,Duration: 3h 15m,19:30 - 22:45,"1134 miles, 1825 km",Airbus A321,180,ZH 4494,,Meal (none specific),260218_CA8394_19302245,text,True,2026-02-15T09:01:22.840635
18/2/2026,Wednesday,CAN,arrival,22:50,3U8739,Sichuan Airlines,Duration: 2h 20m,20:30 - 22:50,"763 miles, 1228 km",Airbus A321,194,CZ 9133 /EU 7337 /HO 5854 /MF 5557 /MU 3471,,Meal (none specific),260218_3U8739_20302250,text,True,2026-02-15T09:01:23.089498
18/2/2026,Wednesday,CAN,arrival,22:50,CZ5048,China Southern,Duration: 3h 50m,19:00 - 22:50,"1530 miles, 2462 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ5048_19002250,text,True,2026-02-15T09:01:23.356137
18/2/2026,Wednesday,CAN,arrival,22:50,ZH9444,Shenzhen Airlines,Duration: 2h 20m,20:30 - 22:50,"728 miles, 1171 km",Airbus A320,162,CA 3830 /SC 9406,,Meal (none specific),260218_ZH9444_20302250,text,True,2026-02-15T09:01:23.658781
18/2/2026,Wednesday,CAN,arrival,22:55,HU7284,Hainan Airlines,Duration: 2h 30m,20:25 - 22:55,"792 miles, 1274 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7284_20252255,text,True,2026-02-15T09:01:23.901206
18/2/2026,Wednesday,CAN,arrival,22:55,HU7214,Hainan Airlines,Duration: 2h 15m,20:40 - 22:55,"673 miles, 1083 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7214_20402255,text,True,2026-02-15T09:01:24.172615
18/2/2026,Wednesday,CAN,arrival,22:55,HU7210,Hainan Airlines,Duration: 2h 55m,20:00 - 22:55,"964 miles, 1551 km",Boeing 787-9,290,,,Meal (none specific),260218_HU7210_20002255,text,True,2026-02-15T09:01:24.447197
